HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457601.95742,2016-08-01.4524596,bd,1.45,17.068,16.619,0.145,0.863,0.114,V
2457601.95867,2016-08-01.4537137,bd,1.50,17.022,16.649,0.155,0.840,0.119,V
2457603.93624,2016-08-03.4312494,bd,1.49,17.038,16.543,0.139,0.926,0.117,V
2457603.93749,2016-08-03.4325032,bd,1.51,17.143,17.050,0.201,0.581,0.107,V
2457603.93875,2016-08-03.4337667,bd,1.46,17.098,16.866,0.177,0.688,0.111,V
2457608.02531,2016-08-07.5202782,bd,1.48,17.177,17.003,0.187,0.606,0.103,V
2457608.02660,2016-08-07.5215658,bd,1.58,16.924,16.502,0.149,0.961,0.130,V
2457608.02786,2016-08-07.5228300,bd,1.50,17.024,16.902,0.196,0.666,0.119,V
2457610.92193,2016-08-10.4168810,bd,1.46,17.169,17.128,0.211,0.541,0.104,V
2457610.92319,2016-08-10.4181354,bd,1.45,17.153,16.807,0.159,0.726,0.106,V
2457611.80587,2016-08-11.3008180,bd,1.43,16.971,>16.971,99.990,0.480,0.125,V
2457611.80714,2016-08-11.3020840,bd,1.49,16.877,>16.877,99.990,0.457,0.136,V
2457611.80840,2016-08-11.3033393,bd,1.48,17.019,16.777,0.176,0.747,0.119,V
2457612.99268,2016-08-12.4876167,bd,1.60,17.085,16.864,0.179,0.689,0.112,V
2457612.99393,2016-08-12.4888714,bd,1.61,17.050,16.744,0.166,0.769,0.116,V
2457612.99520,2016-08-12.4901381,bd,1.62,17.148,17.038,0.198,0.587,0.106,V
2457613.78770,2016-08-13.2826401,bd,1.50,16.660,>16.660,99.990,0.797,0.166,V
2457613.78897,2016-08-13.2839081,bd,1.48,16.725,>16.725,99.990,0.752,0.157,V
2457613.79023,2016-08-13.2851688,bd,1.44,16.620,>16.620,99.990,0.840,0.173,V
2457617.98392,2016-08-17.4788732,bd,1.46,16.145,>16.145,99.990,0.679,0.267,V
2457617.98518,2016-08-17.4801274,bd,1.53,16.246,>16.246,99.990,0.221,0.243,V
2457617.98642,2016-08-17.4813709,bd,1.44,16.073,>16.073,99.990,0.931,0.286,V
2457621.97994,2016-08-21.4749288,bd,1.61,16.388,>16.388,99.990,0.313,0.214,V
2457621.98119,2016-08-21.4761792,bd,1.59,16.481,16.253,0.178,1.211,0.196,V
2457621.98244,2016-08-21.4774289,bd,1.59,16.503,>16.503,99.990,0.455,0.192,V
2457625.86217,2016-08-25.3572089,bd,1.40,17.211,16.773,0.146,0.750,0.100,V
2457625.86342,2016-08-25.3584653,bd,1.47,17.146,16.857,0.168,0.694,0.106,V
2457625.86468,2016-08-25.3597236,bd,1.44,17.221,16.869,0.159,0.686,0.099,V
2457626.86188,2016-08-26.3569449,bd,1.52,17.139,16.668,0.142,0.826,0.107,V
2457626.86314,2016-08-26.3581979,bd,1.53,17.036,16.706,0.162,0.797,0.118,V
2457626.86438,2016-08-26.3594420,bd,1.61,17.010,16.609,0.151,0.872,0.121,V
2457630.80144,2016-08-30.2965807,bd,1.43,17.086,16.927,0.189,0.651,0.112,V
2457630.80269,2016-08-30.2978299,bd,1.51,17.086,16.771,0.164,0.750,0.112,V
2457630.80395,2016-08-30.2990973,bd,1.45,17.044,16.706,0.160,0.797,0.117,V
2457633.69254,2016-09-02.1877629,bh,1.57,16.977,16.469,0.137,0.992,0.124,V
2457633.69380,2016-09-02.1890207,bh,1.55,17.124,16.857,0.171,0.694,0.109,V
2457633.69509,2016-09-02.1903122,bh,1.54,17.147,17.115,0.213,0.547,0.106,V
2457636.87904,2016-09-05.3743531,bd,1.56,16.986,16.504,0.140,0.960,0.123,V
2457636.88031,2016-09-05.3756232,bd,1.49,17.122,16.837,0.169,0.706,0.109,V
2457636.88156,2016-09-05.3768728,bd,1.48,17.000,16.323,0.117,1.134,0.122,V
2457638.91164,2016-09-07.4070325,bd,1.53,16.987,16.462,0.135,0.997,0.123,V
2457638.91291,2016-09-07.4083004,bd,1.52,17.226,16.947,0.170,0.638,0.099,V
2457638.91416,2016-09-07.4095502,bd,1.45,17.180,16.553,0.123,0.917,0.103,V
2457641.57995,2016-09-10.0754395,bh,1.76,16.735,16.633,0.200,0.852,0.155,V
2457641.58125,2016-09-10.0767362,bh,1.74,16.668,>16.668,99.990,0.656,0.165,V
2457641.58254,2016-09-10.0780247,bh,1.70,16.614,>16.614,99.990,0.715,0.174,V
2457643.60325,2016-09-12.0988148,bh,1.42,16.510,>16.510,99.990,0.601,0.191,V
2457643.60454,2016-09-12.1001026,bh,1.53,16.506,>16.506,99.990,0.938,0.192,V
2457643.60583,2016-09-12.1013967,bh,1.51,16.453,>16.453,99.990,0.835,0.201,V
2457647.58862,2016-09-16.0843644,bh,1.36,15.820,>15.820,99.990,0.328,0.360,V
2457647.58995,2016-09-16.0856934,bh,1.33,15.939,>15.939,99.990,1.045,0.323,V
2457647.59125,2016-09-16.0869894,bh,1.36,15.737,>15.737,99.990,0.117,0.389,V
2457648.59550,2016-09-17.0912903,bh,1.38,16.070,>16.070,99.990,0.983,0.286,V
2457648.59677,2016-09-17.0925554,bh,1.37,15.905,>15.905,99.990,0.759,0.333,V
2457648.59804,2016-09-17.0938306,bh,1.38,15.945,>15.945,99.990,0.487,0.321,V
2457649.61707,2016-09-18.1129091,bh,1.39,16.297,>16.297,99.990,0.119,0.232,V
2457650.63130,2016-09-19.1271935,bh,1.45,16.429,>16.429,99.990,0.723,0.206,V
2457650.63258,2016-09-19.1284694,bh,1.41,16.340,>16.340,99.990,0.558,0.223,V
2457650.63387,2016-09-19.1297593,bh,1.37,16.452,>16.452,99.990,0.833,0.202,V
2457651.90229,2016-09-20.3982444,bd,1.56,14.804,>14.804,99.990,0.411,0.919,V
2457651.90356,2016-09-20.3995072,bd,1.60,14.990,>14.990,99.990,0.879,0.775,V
2457651.90486,2016-09-20.4008086,bd,1.58,15.062,>15.062,99.990,-0.466,0.725,V
2457652.89343,2016-09-21.3894366,bd,1.65,16.771,16.712,0.208,0.793,0.150,V
2457652.89468,2016-09-21.3906879,bd,1.70,16.741,>16.741,99.990,0.589,0.154,V
2457652.89593,2016-09-21.3919314,bd,1.70,16.842,16.727,0.197,0.782,0.141,V
2457656.87560,2016-09-25.3718192,bd,1.53,16.971,16.421,0.132,1.036,0.125,V
2457656.87685,2016-09-25.3730722,bd,1.50,17.152,16.800,0.158,0.732,0.106,V
2457656.87810,2016-09-25.3743241,bd,1.60,16.999,16.627,0.156,0.858,0.122,V
2457661.88587,2016-09-30.3823954,bd,1.55,16.965,16.875,0.202,0.682,0.126,V
2457661.88713,2016-09-30.3836589,bd,1.59,16.931,16.690,0.176,0.809,0.130,V
2457661.88838,2016-09-30.3849017,bd,1.55,16.950,16.660,0.168,0.831,0.127,V
2457667.83674,2016-10-06.3336527,bd,1.48,17.000,16.572,0.148,0.902,0.122,V
2457667.83799,2016-10-06.3349064,bd,1.44,16.958,16.816,0.192,0.720,0.126,V
2457667.83925,2016-10-06.3361616,bd,1.52,17.087,16.627,0.143,0.858,0.112,V
2457670.81227,2016-10-09.3093946,bd,1.46,16.834,>16.834,99.990,0.646,0.142,V
2457670.81352,2016-10-09.3106454,bd,1.49,16.775,16.451,0.163,1.008,0.150,V
2457670.81478,2016-10-09.3118987,bd,1.52,16.928,>16.928,99.990,0.402,0.130,V
2457674.72161,2016-10-13.2190212,bd,2.16,16.089,>16.089,99.990,0.689,0.282,V
2457674.72290,2016-10-13.2203138,bd,2.18,16.303,>16.303,99.990,0.386,0.231,V
2457674.72416,2016-10-13.2215665,bd,2.14,16.181,>16.181,99.990,0.574,0.259,V
2457676.74311,2016-10-15.2406686,bd,1.65,16.186,>16.186,99.990,1.150,0.257,V
2457676.74436,2016-10-15.2419243,bd,1.57,16.248,>16.248,99.990,0.300,0.243,V
2457676.74563,2016-10-15.2431881,bd,1.51,16.169,>16.169,99.990,-0.039,0.261,V
2457679.82254,2016-10-18.3203351,bd,1.71,16.411,>16.411,99.990,0.789,0.209,V
2457679.82380,2016-10-18.3215953,bd,1.64,16.351,>16.351,99.990,0.853,0.221,V
2457679.82506,2016-10-18.3228579,bd,1.73,16.601,>16.601,99.990,0.179,0.176,V
2457681.83149,2016-10-20.3294386,bd,1.47,16.676,>16.676,99.990,0.702,0.164,V
2457681.83274,2016-10-20.3306952,bd,1.47,16.805,>16.805,99.990,0.674,0.146,V
2457681.83399,2016-10-20.3319445,bd,1.46,16.855,16.765,0.202,0.755,0.139,V
2457683.59933,2016-10-22.0974298,bh,1.51,16.832,>16.832,99.990,0.659,0.142,V
2457683.60060,2016-10-22.0986944,bh,1.41,16.891,16.729,0.189,0.780,0.134,V
2457683.60190,2016-10-22.0999971,bh,1.48,16.925,16.606,0.164,0.873,0.130,V
2457686.78720,2016-10-25.2855533,bd,1.44,17.024,16.781,0.175,0.744,0.119,V
2457686.78845,2016-10-25.2868086,bd,1.44,16.983,16.389,0.127,1.067,0.124,V
2457686.78971,2016-10-25.2880671,bd,1.40,17.018,>17.018,99.990,0.541,0.120,V
2457688.79950,2016-10-27.2980217,bd,1.51,16.997,16.889,0.199,0.673,0.122,V
2457688.80075,2016-10-27.2992736,bd,1.46,16.949,16.713,0.176,0.792,0.127,V
2457688.80201,2016-10-27.3005284,bd,1.46,17.003,16.751,0.174,0.765,0.121,V
2457692.78087,2016-10-31.2797254,bd,1.78,16.938,16.724,0.180,0.784,0.129,V
2457692.78213,2016-10-31.2809812,bd,1.83,16.795,>16.795,99.990,0.253,0.147,V
2457692.78337,2016-10-31.2822201,bd,1.69,16.791,>16.791,99.990,0.677,0.147,V
2457694.76472,2016-11-02.2637427,bd,1.55,17.023,16.730,0.167,0.780,0.119,V
2457694.76598,2016-11-02.2650042,bd,1.61,17.009,>17.009,99.990,0.602,0.121,V
2457694.76724,2016-11-02.2662585,bd,1.58,16.938,16.529,0.150,0.938,0.129,V
2457696.73723,2016-11-04.2364153,bd,1.45,17.033,16.946,0.202,0.639,0.118,V
2457696.73849,2016-11-04.2376843,bd,1.53,16.975,16.700,0.170,0.801,0.124,V
2457696.73976,2016-11-04.2389475,bd,1.49,17.007,16.807,0.182,0.726,0.121,V
2457699.74783,2016-11-07.2472802,bd,1.44,16.020,>16.020,99.990,0.635,0.300,V
2457699.74909,2016-11-07.2485371,bd,1.45,15.943,>15.943,99.990,0.327,0.322,V
2457699.75035,2016-11-07.2497976,bd,1.44,15.944,>15.944,99.990,0.763,0.322,V
2457701.69729,2016-11-09.1969030,bd,1.53,16.620,>16.620,99.990,0.513,0.173,V
2457701.69854,2016-11-09.1981604,bd,1.46,16.633,>16.633,99.990,0.590,0.170,V
2457701.69979,2016-11-09.1994107,bd,1.47,16.605,16.316,0.168,1.141,0.175,V
2457704.74255,2016-11-12.2424322,bd,1.51,16.292,>16.292,99.990,0.454,0.233,V
2457704.74380,2016-11-12.2436825,bd,1.47,16.460,>16.460,99.990,0.760,0.200,V
2457704.74506,2016-11-12.2449373,bd,1.48,16.329,>16.329,99.990,0.735,0.226,V
2457707.73803,2016-11-15.2381729,bd,1.71,16.367,>16.367,99.990,0.490,0.218,V
2457707.73929,2016-11-15.2394283,bd,1.61,16.318,16.277,0.211,1.183,0.228,V
2457707.74055,2016-11-15.2406866,bd,1.66,16.372,>16.372,99.990,0.216,0.217,V
2457709.69906,2016-11-17.1993706,bd,1.74,17.002,>17.002,99.990,0.556,0.121,V
2457709.70032,2016-11-17.2006375,bd,1.77,16.915,>16.915,99.990,0.598,0.131,V
2457709.70158,2016-11-17.2018968,bd,1.75,17.008,16.805,0.182,0.728,0.121,V
2457713.51908,2016-11-21.0197189,bh,1.32,16.545,>16.545,99.990,0.745,0.185,V
2457713.52038,2016-11-21.0210196,bh,1.36,16.683,>16.683,99.990,0.582,0.163,V
2457713.52168,2016-11-21.0223203,bh,1.35,16.586,16.515,0.205,0.951,0.178,V
2457715.71366,2016-11-23.2144888,bd,1.66,16.924,16.841,0.203,0.704,0.130,V
2457715.71492,2016-11-23.2157515,bd,1.57,17.106,16.722,0.154,0.785,0.110,V
2457715.71619,2016-11-23.2170210,bd,1.54,17.119,16.906,0.180,0.663,0.109,V
2457719.70197,2016-11-27.2031392,bd,1.89,16.413,>16.413,99.990,0.649,0.209,V
2457719.70322,2016-11-27.2043930,bd,1.79,16.585,16.369,0.180,1.087,0.178,V
2457719.70460,2016-11-27.2057677,bd,2.01,16.599,>16.599,99.990,0.655,0.176,V
2457721.69422,2016-11-29.1955605,bd,1.68,16.858,16.360,0.139,1.096,0.139,V
2457721.69548,2016-11-29.1968164,bd,1.65,16.885,16.758,0.195,0.760,0.135,V
2457721.69673,2016-11-29.1980653,bd,1.68,17.010,17.006,0.219,0.605,0.121,V
2457828.15350,2017-03-15.6576425,bd,1.59,15.528,>15.528,99.990,-0.160,0.472,V
2457829.14984,2017-03-16.6539342,bd,1.56,16.084,>16.084,99.990,0.731,0.283,V
2457829.15112,2017-03-16.6552173,bd,1.56,15.783,>15.783,99.990,0.908,0.373,V
2457829.15239,2017-03-16.6564862,bd,1.67,15.652,>15.652,99.990,0.747,0.421,V
2457830.14615,2017-03-17.6501943,bd,1.49,16.134,>16.134,99.990,0.434,0.270,V
2457830.14741,2017-03-17.6514574,bd,1.48,16.057,>16.057,99.990,0.543,0.290,V
2457830.14869,2017-03-17.6527402,bd,1.54,15.956,>15.956,99.990,0.060,0.318,V
2457831.14264,2017-03-18.6466407,bd,1.72,16.353,>16.353,99.990,0.640,0.221,V
2457831.14395,2017-03-18.6479531,bd,1.69,16.310,>16.310,99.990,0.957,0.230,V
2457831.14529,2017-03-18.6493037,bd,1.66,16.230,>16.230,99.990,0.183,0.247,V
2457839.13700,2017-03-26.6405662,bd,1.64,16.754,16.664,0.202,0.829,0.153,V
2457839.13827,2017-03-26.6418370,bd,1.73,16.697,16.459,0.176,1.001,0.161,V
2457839.13955,2017-03-26.6431069,bd,1.77,16.570,>16.570,99.990,0.822,0.181,V
2457845.11879,2017-04-01.6219807,bd,1.48,17.146,16.595,0.132,0.883,0.106,V
2457845.12006,2017-04-01.6232502,bd,1.48,16.897,>16.897,99.990,0.572,0.134,V
2457845.12134,2017-04-01.6245268,bd,1.48,16.973,16.672,0.166,0.823,0.125,V
2457847.11541,2017-04-03.6184608,bd,1.57,17.034,16.729,0.166,0.780,0.118,V
2457847.11668,2017-04-03.6197364,bd,1.53,16.955,16.639,0.164,0.848,0.127,V
2457847.11796,2017-04-03.6210128,bd,1.54,16.963,16.729,0.177,0.780,0.126,V
2457856.09211,2017-04-12.5945222,bd,1.75,16.200,>16.200,99.990,0.368,0.254,V
2457856.09337,2017-04-12.5957901,bd,1.74,16.186,>16.186,99.990,0.708,0.257,V
2457856.09464,2017-04-12.5970565,bd,1.67,16.050,>16.050,99.990,0.632,0.292,V
2457857.89434,2017-04-14.3966175,bh,1.49,15.486,>15.486,99.990,1.355,0.490,V
2457857.89559,2017-04-14.397875,bh,1.48,14.316,>14.316,99.990,-0.864,1.440,V
2457857.89684,2017-04-14.3991280,bh,1.51,15.647,>15.647,99.990,0.808,0.423,V
2457859.08929,2017-04-15.5914778,bd,1.55,16.518,>16.518,99.990,0.592,0.190,V
2457859.09055,2017-04-15.5927434,bd,1.46,16.508,>16.508,99.990,0.745,0.191,V
2457859.09182,2017-04-15.5940086,bd,1.57,16.447,>16.447,99.990,0.524,0.202,V
2457869.12492,2017-04-25.6263116,bd,1.73,16.646,16.640,0.218,0.847,0.169,V
2457869.12619,2017-04-25.6275782,bd,1.79,16.693,>16.693,99.990,0.624,0.161,V
2457869.12748,2017-04-25.6288797,bd,2.04,16.440,>16.440,99.990,0.795,0.204,V
2457869.88944,2017-04-26.3907728,bh,1.39,16.831,>16.831,99.990,0.413,0.142,V
2457869.89073,2017-04-26.3920579,bh,1.39,16.938,>16.938,99.990,0.641,0.129,V
2457869.89202,2017-04-26.3933555,bh,1.39,16.853,16.561,0.168,0.911,0.139,V
2457872.86162,2017-04-29.3627075,bh,1.48,16.961,>16.961,99.990,0.611,0.126,V
2457872.86288,2017-04-29.3639694,bh,1.46,16.851,>16.851,99.990,0.493,0.139,V
2457872.86415,2017-04-29.3652366,bh,1.46,16.954,>16.954,99.990,0.465,0.127,V
2457876.84820,2017-05-03.3489575,bh,1.39,16.920,16.505,0.149,0.960,0.131,V
2457876.84947,2017-05-03.3502234,bh,1.30,16.921,16.626,0.167,0.858,0.131,V
2457876.85073,2017-05-03.3514858,bh,1.40,16.873,16.838,0.212,0.706,0.137,V
2457880.02983,2017-05-06.5303134,bd,1.56,16.543,>16.543,99.990,0.839,0.185,V
2457880.03110,2017-05-06.5315848,bd,1.53,16.619,>16.619,99.990,0.835,0.173,V
2457880.03238,2017-05-06.5328614,bd,1.58,16.504,>16.504,99.990,0.461,0.192,V
2457881.92333,2017-05-08.4236508,bh,1.40,15.598,>15.598,99.990,-0.360,0.442,V
2457881.92465,2017-05-08.4249767,bh,1.38,14.995,>14.995,99.990,1.307,0.771,V
2457881.92591,2017-05-08.4262414,bh,1.37,14.607,>14.607,99.990,0.585,1.102,V
2457884.01584,2017-05-10.5159893,bd,1.63,16.211,>16.211,99.990,0.051,0.252,V
2457884.01711,2017-05-10.5172590,bd,1.69,16.148,>16.148,99.990,-0.055,0.267,V
2457884.01838,2017-05-10.5185298,bd,1.64,16.005,>16.005,99.990,0.122,0.304,V
2457886.04682,2017-05-12.5467869,bd,1.49,16.361,>16.361,99.990,0.432,0.219,V
2457886.04808,2017-05-12.5480561,bd,1.51,16.321,>16.321,99.990,0.319,0.227,V
2457886.04936,2017-05-12.5493313,bd,1.54,16.279,>16.279,99.990,0.892,0.236,V
2457890.84325,2017-05-17.3428201,bh,1.49,16.389,>16.389,99.990,1.021,0.213,V
2457890.84578,2017-05-17.3453450,bh,1.50,16.256,>16.256,99.990,0.644,0.241,V
2457893.01981,2017-05-19.5191910,bd,1.54,17.033,16.876,0.190,0.681,0.118,V
2457893.02108,2017-05-19.5204578,bd,1.55,16.764,>16.764,99.990,0.618,0.151,V
2457893.02234,2017-05-19.5217237,bd,1.58,16.771,16.671,0.200,0.824,0.150,V
2457895.05072,2017-05-21.5499304,bd,1.48,16.993,16.627,0.157,0.857,0.122,V
2457895.05199,2017-05-21.5512004,bd,1.47,17.010,16.836,0.187,0.707,0.121,V
2457895.05325,2017-05-21.5524650,bd,1.53,17.008,16.552,0.144,0.919,0.121,V
2457900.05288,2017-05-26.5516768,bd,1.55,17.069,16.898,0.187,0.668,0.114,V
2457900.05415,2017-05-26.5529469,bd,1.46,17.181,16.809,0.156,0.725,0.103,V
2457900.05542,2017-05-26.5542115,bd,1.58,17.190,16.576,0.124,0.898,0.102,V
2457903.96740,2017-05-30.4658773,bd,1.64,16.965,16.626,0.160,0.859,0.126,V
2457903.96867,2017-05-30.4671414,bd,1.59,16.968,16.515,0.144,0.950,0.125,V
2457903.96993,2017-05-30.4684028,bd,1.57,17.082,16.874,0.181,0.683,0.113,V
2457906.03681,2017-06-01.5351201,bd,1.52,17.141,16.498,0.121,0.966,0.107,V
2457906.03809,2017-06-01.5363936,bd,1.48,17.080,16.313,0.108,1.145,0.113,V
2457906.03935,2017-06-01.5376584,bd,1.47,17.114,16.772,0.160,0.750,0.109,V
2457908.95097,2017-06-04.4490420,bd,1.73,15.615,>15.615,99.990,1.216,0.435,V
2457908.95223,2017-06-04.4503062,bd,1.79,15.701,>15.701,99.990,0.014,0.402,V
2457908.95350,2017-06-04.4515827,bd,1.79,15.435,>15.435,99.990,0.618,0.514,V
2457909.95520,2017-06-05.4531925,bd,1.60,16.570,>16.570,99.990,0.734,0.181,V
2457909.95646,2017-06-05.4544612,bd,1.59,16.736,>16.736,99.990,0.624,0.155,V
2457909.95773,2017-06-05.4557285,bd,1.60,16.509,>16.509,99.990,0.938,0.191,V
2457912.10110,2017-06-07.5989369,bd,1.56,16.828,>16.828,99.990,0.420,0.142,V
2457912.10238,2017-06-07.6002113,bd,1.55,16.862,16.482,0.154,0.981,0.138,V
2457912.10365,2017-06-07.6014784,bd,1.52,16.859,16.675,0.185,0.821,0.138,V
2457916.75143,2017-06-12.2489070,bh,1.69,16.070,>16.070,99.990,0.528,0.286,V
2457916.75269,2017-06-12.2501728,bh,1.67,15.985,>15.985,99.990,0.100,0.310,V
2457917.80387,2017-06-13.3012795,bh,1.48,16.171,>16.171,99.990,1.040,0.261,V
2457917.80515,2017-06-13.3025539,bh,1.40,16.212,>16.212,99.990,0.930,0.251,V
2457917.80642,2017-06-13.3038173,bh,1.48,16.177,>16.177,99.990,0.428,0.259,V
2457924.96704,2017-06-20.4639450,bd,2.08,16.924,>16.924,99.990,0.605,0.130,V
2457924.96831,2017-06-20.4652112,bd,2.07,17.121,16.709,0.150,0.795,0.109,V
2457924.96957,2017-06-20.4664712,bd,2.09,16.943,16.711,0.177,0.794,0.128,V
2457927.94108,2017-06-23.4377902,bd,1.47,17.170,16.747,0.148,0.768,0.104,V
2457927.94237,2017-06-23.4390741,bd,1.47,16.971,16.725,0.175,0.784,0.125,V
2457927.94363,2017-06-23.4403387,bd,1.52,17.057,16.623,0.147,0.860,0.115,V
2457931.89620,2017-06-27.3926555,bd,1.73,17.029,16.847,0.185,0.700,0.118,V
2457931.89747,2017-06-27.3939296,bd,1.63,17.024,16.756,0.171,0.761,0.119,V
2457931.89874,2017-06-27.3951944,bd,1.57,17.031,16.673,0.158,0.821,0.118,V
2457934.96143,2017-06-30.4577096,bd,1.71,17.091,16.588,0.138,0.888,0.112,V
2457934.96270,2017-06-30.4589745,bd,1.67,17.130,16.578,0.132,0.897,0.108,V
2457934.96403,2017-06-30.4603047,bd,1.71,17.081,16.835,0.175,0.708,0.113,V
2457936.69488,2017-07-02.1910652,bh,1.90,16.660,>16.660,99.990,0.683,0.166,V
2457936.69616,2017-07-02.1923356,bh,2.03,16.745,16.663,0.203,0.829,0.154,V
2457936.69742,2017-07-02.1935995,bh,1.99,16.637,16.571,0.206,0.903,0.170,V
2457939.86601,2017-07-05.3620138,bd,1.76,16.560,16.105,0.144,1.386,0.182,V
2457939.86727,2017-07-05.3632784,bd,1.60,16.372,>16.372,99.990,0.557,0.217,V
2457939.86854,2017-07-05.3645532,bd,1.65,16.505,16.427,0.204,1.031,0.192,V
2457942.92347,2017-07-08.4193328,bd,1.51,16.089,>16.089,99.990,0.643,0.281,V
2457942.92475,2017-07-08.4206092,bd,1.50,16.218,>16.218,99.990,0.520,0.250,V
2457942.92604,2017-07-08.4218883,bd,1.47,16.221,>16.221,99.990,0.784,0.249,V
2457944.70912,2017-07-10.2048888,bh,1.45,15.873,>15.873,99.990,1.061,0.343,V
2457944.71039,2017-07-10.2061523,bh,1.41,15.828,>15.828,99.990,1.189,0.358,V
2457944.71166,2017-07-10.2074273,bh,1.46,15.894,>15.894,99.990,0.595,0.337,V
2457946.81162,2017-07-12.3072917,bh,1.56,16.082,>16.082,99.990,0.809,0.283,V
2457946.81288,2017-07-12.3085556,bh,1.46,16.056,>16.056,99.990,0.807,0.290,V
2457946.81415,2017-07-12.3098248,bh,1.43,16.123,>16.123,99.990,0.436,0.273,V
2457948.84301,2017-07-14.3385993,bh,1.54,15.872,>15.872,99.990,0.934,0.344,V
2457948.84428,2017-07-14.3398631,bh,1.42,16.125,>16.125,99.990,0.376,0.272,V
2457950.08216,2017-07-15.5776946,bd,1.53,16.767,>16.767,99.990,0.707,0.151,V
2457950.08342,2017-07-15.5789530,bd,1.62,16.794,16.764,0.213,0.756,0.147,V
2457950.08468,2017-07-15.5802180,bd,1.58,16.735,16.695,0.211,0.805,0.155,V
2457951.96846,2017-07-17.4639261,bd,1.56,16.201,>16.201,99.990,1.035,0.254,V
2457960.06465,2017-07-25.5598497,bd,1.51,17.247,16.621,0.123,0.862,0.097,V
2457960.06591,2017-07-25.5611097,bd,1.52,17.069,16.895,0.187,0.670,0.114,V
2457960.06718,2017-07-25.5623776,bd,1.52,17.141,16.663,0.141,0.829,0.107,V
2457962.99446,2017-07-28.4895954,bd,1.77,15.658,>15.658,99.990,0.891,0.419,V
2457962.99574,2017-07-28.4908637,bd,1.78,15.809,>15.809,99.990,0.795,0.364,V
2457962.99725,2017-07-28.4923773,bd,1.61,16.249,>16.249,99.990,0.581,0.243,V
2457964.85857,2017-07-30.3536521,bd,1.60,17.037,16.853,0.185,0.696,0.118,V
2457964.85983,2017-07-30.3549203,bd,1.56,17.039,>17.039,99.990,0.524,0.117,V
2457964.86112,2017-07-30.3562064,bd,1.57,16.994,16.640,0.158,0.847,0.122,V
2457969.83686,2017-08-04.3318644,bd,1.55,16.549,>16.549,99.990,0.582,0.184,V
2457969.83813,2017-08-04.3331351,bd,1.46,16.759,>16.759,99.990,0.596,0.152,V
2457969.83940,2017-08-04.3344001,bd,1.55,16.495,>16.495,99.990,0.958,0.194,V
2457972.02256,2017-08-06.5175350,bd,1.56,15.903,>15.903,99.990,0.624,0.334,V
2457972.02383,2017-08-06.5188097,bd,1.53,15.784,>15.784,99.990,1.009,0.373,V
2457972.02510,2017-08-06.5200792,bd,1.55,16.016,>16.016,99.990,-0.209,0.301,V
2457974.93377,2017-08-09.4287234,bd,1.49,16.331,>16.331,99.990,0.650,0.225,V
2457974.93504,2017-08-09.4299986,bd,1.47,16.299,>16.299,99.990,0.210,0.232,V
2457974.93630,2017-08-09.4312620,bd,1.48,16.403,>16.403,99.990,0.852,0.211,V
2457977.94757,2017-08-12.4425067,bd,1.55,16.774,16.613,0.189,0.868,0.150,V
2457977.94880,2017-08-12.4437469,bd,1.54,16.931,>16.931,99.990,0.437,0.130,V
2457977.95008,2017-08-12.4450179,bd,1.57,16.775,>16.775,99.990,0.412,0.150,V
2457979.95026,2017-08-14.4452009,bd,1.45,17.159,16.820,0.160,0.718,0.105,V
2457979.95154,2017-08-14.4464758,bd,1.48,17.012,16.720,0.168,0.786,0.120,V
2457979.95279,2017-08-14.4477373,bd,1.51,16.961,16.512,0.145,0.954,0.126,V
2457980.85053,2017-08-15.3454761,bd,1.48,17.281,16.719,0.131,0.787,0.094,V
2457980.85180,2017-08-15.3467421,bd,1.53,17.142,17.003,0.193,0.606,0.107,V
2457980.85308,2017-08-15.3480158,bd,1.50,17.160,16.713,0.145,0.792,0.105,V
2457983.97435,2017-08-18.4693062,bd,1.49,17.131,16.668,0.143,0.825,0.108,V
2457983.97562,2017-08-18.4705714,bd,1.47,17.066,16.511,0.131,0.954,0.115,V
2457983.97689,2017-08-18.4718478,bd,1.43,17.157,16.949,0.181,0.637,0.105,V
2457988.84600,2017-08-23.3410104,bd,1.53,17.161,16.821,0.160,0.717,0.105,V
2457988.84727,2017-08-23.3422760,bd,1.50,17.275,17.148,0.195,0.531,0.094,V
2457988.85008,2017-08-23.3450899,bd,1.54,17.209,16.697,0.137,0.804,0.100,V
2457990.84407,2017-08-25.3391134,bd,1.59,17.115,16.663,0.145,0.829,0.109,V
2457990.84535,2017-08-25.3403835,bd,1.49,17.066,16.708,0.158,0.796,0.114,V
2457990.84660,2017-08-25.3416467,bd,1.52,17.149,16.598,0.132,0.881,0.106,V
2457995.90546,2017-08-30.4006060,bd,1.57,16.810,>16.810,99.990,0.459,0.145,V
2457995.90674,2017-08-30.4018746,bd,1.58,16.898,>16.898,99.990,0.462,0.134,V
2457995.90800,2017-08-30.4031403,bd,1.57,16.682,>16.682,99.990,0.734,0.163,V
2457999.83790,2017-09-03.3331436,bd,1.53,15.793,>15.793,99.990,0.741,0.370,V
2457999.83916,2017-09-03.3344083,bd,1.66,15.497,>15.497,99.990,1.117,0.486,V
2457999.84044,2017-09-03.3356842,bd,1.51,15.725,>15.725,99.990,1.018,0.394,V
2458000.81122,2017-09-04.3065037,bd,1.57,16.292,>16.292,99.990,0.436,0.233,V
