HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458962.96319,2020-04-23.4584905,bA,1.73,16.850,15.717,0.077,1.876,0.132,g
2458962.96448,2020-04-23.4597777,bA,1.75,16.676,15.775,0.095,1.779,0.155,g
2458962.96577,2020-04-23.4610657,bA,1.73,16.214,15.625,0.127,2.042,0.237,g
2458963.84667,2020-04-24.3420070,bq,1.47,17.299,15.620,0.046,2.053,0.088,g
2458963.84789,2020-04-24.3432278,bq,1.50,17.434,15.852,0.051,1.656,0.077,g
2458963.84911,2020-04-24.3444447,bq,1.48,17.275,15.715,0.052,1.879,0.090,g
2458965.84501,2020-04-26.3404391,bq,1.46,17.246,15.735,0.054,1.846,0.092,g
2458965.84623,2020-04-26.3416575,bq,1.45,17.317,15.719,0.050,1.872,0.086,g
2458965.84746,2020-04-26.3428876,bq,1.45,17.313,15.594,0.045,2.102,0.087,g
2458969.76145,2020-04-30.2570828,bA,1.82,17.186,15.707,0.056,1.893,0.097,g
2458969.76274,2020-04-30.2583714,bA,1.82,17.272,15.763,0.054,1.799,0.090,g
2458969.76403,2020-04-30.2596586,bA,1.74,17.334,15.691,0.048,1.922,0.085,g
2458980.45670,2020-05-10.9529614,bm,1.60,16.143,15.643,0.138,2.008,0.254,g
2458980.45790,2020-05-10.9541739,bm,1.60,16.064,>16.064,99.990,0.778,0.273,g
2458980.45914,2020-05-10.9554019,bm,1.59,16.014,15.714,0.166,1.881,0.286,g
2458982.92841,2020-05-13.4248446,bA,1.73,17.640,15.778,0.039,1.775,0.064,g
2458982.92970,2020-05-13.4261351,bA,1.71,17.629,15.681,0.036,1.940,0.065,g
2458982.93099,2020-05-13.4274221,bA,1.73,17.557,15.698,0.039,1.908,0.069,g
2458985.91496,2020-05-16.4115991,bA,1.70,17.636,15.743,0.038,1.831,0.064,g
2458985.91625,2020-05-16.4128957,bA,1.71,17.644,15.689,0.036,1.924,0.064,g
2458985.91754,2020-05-16.4141878,bA,1.71,17.657,15.682,0.035,1.936,0.063,g
2458987.91262,2020-05-18.4094070,bA,1.82,17.650,15.829,0.041,1.692,0.063,g
2458987.91390,2020-05-18.4106887,bA,1.81,17.596,15.739,0.039,1.837,0.067,g
2458987.91518,2020-05-18.4119755,bA,2.00,17.614,15.730,0.038,1.854,0.066,g
2458991.28522,2020-05-21.7822608,bm,1.48,16.961,15.841,0.078,1.673,0.119,g
2458991.28646,2020-05-21.7834969,bm,1.50,17.011,15.827,0.073,1.696,0.114,g
2458991.28768,2020-05-21.7847163,bm,1.47,16.999,15.709,0.066,1.891,0.115,g
2458991.36018,2020-05-21.8572208,bm,1.54,99.990,99.990,99.990,99.990,99.990,g
2458991.36139,2020-05-21.8584380,bm,1.46,17.179,15.807,0.062,1.725,0.098,g
2458991.36263,2020-05-21.8596682,bm,1.48,17.150,15.821,0.064,1.704,0.100,g
2458992.33557,2020-05-22.8326908,bm,1.53,17.222,15.661,0.052,1.975,0.094,g
2458992.33679,2020-05-22.8339105,bm,1.51,17.199,15.767,0.058,1.790,0.096,g
2458992.33802,2020-05-22.8351371,bm,1.52,99.990,99.990,99.990,99.990,99.990,g
2458994.76457,2020-05-25.2618771,bA,2.16,17.672,15.727,0.036,1.858,0.062,g
2458994.76585,2020-05-25.2631657,bA,2.15,17.643,15.716,0.037,1.878,0.064,g
2458994.76714,2020-05-25.2644528,bA,2.12,17.667,15.725,0.036,1.862,0.063,g
2458998.79307,2020-05-29.2907099,bA,2.13,17.283,15.741,0.053,1.834,0.089,g
2458998.79437,2020-05-29.2920031,bA,2.09,17.226,15.659,0.052,1.979,0.094,g
2458998.79565,2020-05-29.2932903,bA,2.03,17.369,15.706,0.047,1.896,0.082,g
2458999.74637,2020-05-30.2440840,bq,1.48,16.874,15.868,0.087,1.632,0.129,g
2458999.74759,2020-05-30.2452990,bq,1.53,16.869,15.693,0.074,1.917,0.130,g
2458999.74880,2020-05-30.2465175,bq,1.50,16.714,15.557,0.075,2.174,0.150,g
2459002.83296,2020-06-02.3309355,bA,2.03,16.594,15.670,0.093,1.960,0.167,g
2459002.83425,2020-06-02.3322246,bA,2.01,16.602,15.753,0.100,1.815,0.166,g
2459002.83554,2020-06-02.3335097,bA,2.02,16.600,15.522,0.081,2.245,0.167,g
2459004.71379,2020-06-04.2119153,bq,1.49,16.118,16.023,0.201,1.415,0.259,g
2459004.71501,2020-06-04.2131467,bq,1.47,16.133,15.844,0.168,1.669,0.256,g
2459004.71623,2020-06-04.2143643,bq,1.44,16.119,15.632,0.140,2.030,0.259,g
2459005.75991,2020-06-05.2581281,bq,1.44,15.948,15.732,0.180,1.850,0.303,g
2459005.76112,2020-06-05.2593431,bq,1.64,15.938,15.532,0.151,2.223,0.306,g
2459005.76234,2020-06-05.2605591,bq,1.47,15.918,15.907,0.217,1.575,0.312,g
2459007.86401,2020-06-07.3624241,bA,1.76,16.561,15.770,0.106,1.786,0.172,g
2459007.86530,2020-06-07.3637119,bA,1.54,16.229,15.734,0.139,1.846,0.234,g
2459007.86659,2020-06-07.3649993,bA,1.76,16.282,15.870,0.150,1.630,0.223,g
2459008.35313,2020-06-07.8515802,bm,1.52,15.906,15.617,0.168,2.058,0.315,g
2459008.35435,2020-06-07.8527930,bm,1.54,16.025,15.528,0.139,2.232,0.283,g
2459008.35557,2020-06-07.8540149,bm,1.53,16.161,15.656,0.138,1.984,0.249,g
2459010.71613,2020-06-10.2147848,bq,1.45,17.443,15.686,0.043,1.930,0.077,g
2459010.71735,2020-06-10.2160042,bq,1.48,17.423,15.686,0.044,1.929,0.078,g
2459013.79891,2020-06-13.2978406,bA,2.04,17.625,15.698,0.037,1.909,0.065,g
2459013.80021,2020-06-13.2991393,bA,2.05,17.587,15.766,0.041,1.793,0.067,g
2459013.80151,2020-06-13.3004395,bA,2.03,17.629,15.762,0.039,1.799,0.065,g
2459015.81720,2020-06-15.3163083,bA,2.30,17.599,15.682,0.037,1.937,0.066,g
2459015.81851,2020-06-15.3176217,bA,2.14,17.574,15.662,0.037,1.974,0.068,g
2459015.81982,2020-06-15.3189357,bA,2.19,17.676,15.761,0.037,1.801,0.062,g
2459016.71589,2020-06-16.2150784,bq,1.50,17.353,15.745,0.050,1.827,0.083,g
2459016.71711,2020-06-16.2162968,bq,1.48,17.258,15.708,0.052,1.893,0.091,g
2459016.71833,2020-06-16.2175153,bq,1.51,17.257,15.690,0.052,1.923,0.091,g
2459018.82804,2020-06-18.3274273,bA,1.81,17.545,15.751,0.042,1.818,0.070,g
2459018.82935,2020-06-18.3287364,bA,1.82,17.581,15.736,0.040,1.844,0.068,g
2459018.83066,2020-06-18.3300468,bA,1.84,17.560,15.658,0.038,1.981,0.069,g
2459020.73295,2020-06-20.2325162,bq,1.52,17.149,15.746,0.060,1.826,0.101,g
2459020.73417,2020-06-20.2337346,bq,1.52,17.170,15.753,0.059,1.815,0.099,g
2459020.73539,2020-06-20.2349494,bq,1.51,17.151,15.699,0.057,1.907,0.101,g
2459022.70679,2020-06-22.2065258,bq,1.57,17.303,15.783,0.054,1.766,0.087,g
2459022.70801,2020-06-22.2077407,bq,1.52,17.323,15.685,0.048,1.933,0.086,g
2459022.70922,2020-06-22.2089589,bq,1.50,17.200,15.706,0.055,1.895,0.096,g
2459024.70641,2020-06-24.2063204,bq,1.46,16.196,15.712,0.140,1.885,0.242,g
2459024.70761,2020-06-24.2075317,bq,1.46,16.178,15.878,0.166,1.618,0.246,g
2459024.70882,2020-06-24.2087380,bq,1.47,16.294,15.742,0.132,1.834,0.221,g
2459030.68046,2020-06-30.1809236,bq,1.52,16.409,15.639,0.108,2.017,0.198,g
2459030.68168,2020-06-30.1821405,bq,1.53,16.254,15.838,0.149,1.677,0.229,g
2459030.68290,2020-06-30.1833599,bq,1.45,16.219,15.932,0.168,1.540,0.236,g
2459031.67645,2020-07-01.1770048,bq,1.35,99.990,99.990,99.990,99.990,99.990,g
2459031.67767,2020-07-01.1782262,bq,2.11,99.990,99.990,99.990,99.990,99.990,g
2459033.71542,2020-07-03.2161494,bq,1.69,15.251,>15.251,99.990,-0.060,0.576,g
2459033.71665,2020-07-03.2173851,bq,1.63,15.914,15.500,0.150,2.289,0.313,g
2459033.71787,2020-07-03.2186046,bq,1.64,15.826,>15.826,99.990,1.492,0.339,g
2459034.20682,2020-07-03.7076008,bm,1.73,16.113,15.884,0.177,1.609,0.261,g
2459034.20803,2020-07-03.7088050,bm,1.77,16.115,15.921,0.183,1.555,0.260,g
2459034.20926,2020-07-03.7100361,bm,1.69,16.072,15.476,0.127,2.342,0.271,g
2459036.76919,2020-07-06.2701998,bA,1.76,16.915,15.746,0.075,1.827,0.125,g
2459036.77050,2020-07-06.2715120,bA,1.69,16.817,15.760,0.083,1.803,0.136,g
2459036.77182,2020-07-06.2728340,bA,1.71,16.896,15.711,0.074,1.887,0.127,g
2459037.67136,2020-07-07.1724464,bq,1.55,16.737,15.794,0.092,1.748,0.147,g
2459037.67258,2020-07-07.1736716,bq,1.52,16.773,15.732,0.084,1.850,0.142,g
2459037.67380,2020-07-07.1748885,bq,1.50,16.675,15.799,0.098,1.740,0.155,g
2459038.77116,2020-07-08.2723518,bA,2.01,17.513,15.680,0.040,1.942,0.072,g
2459038.77248,2020-07-08.2736637,bA,1.82,17.520,15.659,0.039,1.979,0.071,g
2459038.77378,2020-07-08.2749751,bA,1.81,17.545,15.743,0.042,1.831,0.070,g
2459040.76388,2020-07-10.2652512,bA,1.79,17.471,15.642,0.040,2.010,0.075,g
2459040.76519,2020-07-10.2665589,bA,1.80,17.634,15.681,0.036,1.940,0.064,g
2459040.76649,2020-07-10.2678652,bA,1.79,17.599,15.713,0.038,1.883,0.066,g
2459042.64779,2020-07-12.1493206,bq,1.48,17.317,15.685,0.049,1.931,0.086,g
2459042.64901,2020-07-12.1505424,bq,1.49,17.291,15.758,0.053,1.807,0.088,g
2459042.65023,2020-07-12.1517678,bq,1.47,17.350,15.759,0.050,1.803,0.084,g
2459044.64698,2020-07-14.1486814,bq,2.43,17.114,15.771,0.064,1.784,0.105,g
2459044.64820,2020-07-14.1499009,bq,2.38,17.149,15.732,0.060,1.852,0.101,g
2459044.64942,2020-07-14.1511234,bq,2.35,17.203,15.738,0.058,1.841,0.097,g
2459048.25560,2020-07-17.7576094,bm,1.56,17.150,15.727,0.059,1.859,0.100,g
2459048.25690,2020-07-17.7589098,bm,1.57,17.048,15.797,0.069,1.743,0.110,g
2459048.25816,2020-07-17.7601739,bm,1.59,17.049,15.834,0.071,1.684,0.110,g
2459050.63424,2020-07-20.1364515,bq,1.47,17.272,15.794,0.056,1.748,0.090,g
2459050.63546,2020-07-20.1376780,bq,1.46,17.171,15.778,0.061,1.774,0.099,g
2459050.63668,2020-07-20.1388939,bq,1.45,17.152,15.686,0.057,1.930,0.100,g
2459058.23195,2020-07-27.7347820,bm,1.55,16.340,15.643,0.115,2.009,0.211,g
2459058.23317,2020-07-27.7359981,bm,1.52,16.251,15.443,0.104,2.415,0.229,g
2459058.23439,2020-07-27.7372189,bm,1.53,16.349,15.736,0.125,1.843,0.210,g
2459061.22521,2020-07-30.7282697,bm,1.56,16.190,15.651,0.133,1.995,0.243,g
2459061.22644,2020-07-30.7294920,bm,1.54,16.075,15.754,0.163,1.813,0.270,g
2459061.22765,2020-07-30.7307046,bm,1.55,16.212,15.558,0.120,2.172,0.238,g
2459065.21302,2020-08-03.7163685,bm,1.69,15.516,15.030,0.140,3.533,0.452,g
2459065.21436,2020-08-03.7177097,bm,1.60,15.452,>15.452,99.990,1.851,0.479,g
2459065.21564,2020-08-03.7189905,bm,1.64,15.443,>15.443,99.990,1.128,0.483,g
2459164.14352,2020-11-10.6473179,bA,1.78,16.565,15.728,0.101,1.857,0.172,g
2459164.14476,2020-11-10.6485586,bA,1.65,16.446,15.774,0.118,1.780,0.192,g
2459164.14601,2020-11-10.6498016,bA,1.73,16.332,15.761,0.130,1.801,0.213,g
2459166.99899,2020-11-13.5025876,bq,1.63,99.990,99.990,99.990,99.990,99.990,g
2459167.00020,2020-11-13.5038026,bq,1.58,99.990,99.990,99.990,99.990,99.990,g
2459167.98992,2020-11-14.4934577,bq,1.48,17.136,15.687,0.057,1.929,0.102,g
2459167.99117,2020-11-14.4946971,bq,1.49,17.121,15.665,0.057,1.968,0.103,g
2459179.11864,2020-11-25.6213222,bA,1.75,17.332,15.737,0.050,1.841,0.085,g
2459179.11988,2020-11-25.6225590,bA,1.71,17.368,15.726,0.048,1.861,0.082,g
2459179.12112,2020-11-25.6238009,bA,1.72,17.400,15.785,0.049,1.761,0.080,g
2459185.08368,2020-12-01.5858643,bA,1.82,16.172,15.772,0.152,1.783,0.247,g
2459185.08492,2020-12-01.5870976,bA,1.98,16.263,15.702,0.131,1.903,0.227,g
2459185.08616,2020-12-01.5883430,bA,1.75,16.135,15.683,0.145,1.936,0.255,g
2459188.07275,2020-12-04.5746739,bA,1.83,16.435,15.740,0.116,1.838,0.194,g
2459188.07400,2020-12-04.5759136,bA,1.76,16.518,15.722,0.105,1.867,0.180,g
2459188.07524,2020-12-04.5771622,bA,1.72,16.365,15.801,0.130,1.736,0.207,g
2459194.16166,2020-12-10.6630349,bA,2.04,16.817,15.705,0.079,1.897,0.136,g
2459194.16290,2020-12-10.6642743,bA,2.01,16.710,15.780,0.093,1.769,0.150,g
2459194.16415,2020-12-10.6655159,bA,2.03,16.632,15.764,0.099,1.796,0.162,g
2459197.99158,2020-12-14.4926038,bq,1.56,17.376,15.738,0.048,1.842,0.082,g
2459197.99280,2020-12-14.4938209,bq,1.54,17.429,15.814,0.049,1.716,0.078,g
2459197.99402,2020-12-14.4950430,bq,1.57,17.305,15.733,0.051,1.849,0.087,g
2459200.01850,2020-12-16.5193285,bq,1.57,17.259,15.753,0.055,1.815,0.091,g
2459200.01972,2020-12-16.5205481,bq,1.54,17.337,15.748,0.050,1.823,0.085,g
2459200.02093,2020-12-16.5217620,bq,1.57,17.319,15.801,0.054,1.737,0.086,g
2459204.91800,2020-12-21.4183763,bq,1.56,16.496,15.796,0.115,1.744,0.183,g
2459204.91923,2020-12-21.4195984,bq,1.52,16.745,15.755,0.088,1.812,0.146,g
2459204.92044,2020-12-21.4208127,bq,1.53,16.237,15.618,0.124,2.055,0.233,g
2459204.93326,2020-12-21.4336267,bq,1.55,17.278,15.720,0.052,1.870,0.089,g
2459204.93448,2020-12-21.4348497,bq,1.51,17.214,15.723,0.055,1.865,0.095,g
2459204.93570,2020-12-21.4360728,bq,1.52,17.313,15.717,0.050,1.876,0.086,g
2459207.02487,2020-12-23.5250549,bA,1.80,17.483,15.718,0.043,1.874,0.074,g
2459207.02612,2020-12-23.5262945,bA,1.80,17.462,15.650,0.041,1.995,0.075,g
2459207.02737,2020-12-23.5275469,bA,1.76,17.477,15.751,0.044,1.819,0.074,g
2459209.02138,2020-12-25.5213711,bA,1.70,16.686,15.629,0.083,2.033,0.154,g
2459209.02262,2020-12-25.5226098,bA,1.69,16.590,15.895,0.115,1.593,0.168,g
2459209.02387,2020-12-25.5238623,bA,1.69,16.714,15.841,0.098,1.674,0.150,g
2459213.03427,2020-12-29.5338869,bA,1.71,16.235,15.683,0.132,1.934,0.233,g
2459213.03552,2020-12-29.5351321,bA,1.81,16.319,16.242,0.204,1.157,0.216,g
2459213.03678,2020-12-29.5363857,bA,1.68,16.208,15.625,0.128,2.042,0.239,g
2459213.08733,2020-12-29.5869357,bA,1.82,16.345,15.848,0.139,1.662,0.210,g
2459213.08857,2020-12-29.5881797,bA,1.76,16.571,15.674,0.096,1.951,0.171,g
2459213.08981,2020-12-29.5894202,bA,1.70,16.544,15.750,0.106,1.819,0.175,g
2459215.96329,2021-01-01.4626297,bq,1.54,16.291,16.011,0.169,1.431,0.221,g
2459215.96453,2021-01-01.4638627,bq,1.40,16.265,15.716,0.132,1.878,0.227,g
2459215.96574,2021-01-01.4650800,bq,1.45,16.358,15.728,0.123,1.858,0.208,g
2459217.84641,2021-01-03.3455684,bi,1.67,16.094,15.524,0.130,2.242,0.265,g
2459217.84763,2021-01-03.3467888,bi,1.69,15.949,15.541,0.150,2.206,0.303,g
2459217.84887,2021-01-03.3480320,bi,1.75,16.091,15.704,0.153,1.899,0.266,g
2459221.99651,2021-01-07.4952859,bA,1.81,17.404,15.736,0.047,1.843,0.080,g
2459221.99777,2021-01-07.4965439,bA,1.83,17.331,15.732,0.050,1.850,0.085,g
2459221.99902,2021-01-07.4977928,bA,1.80,17.323,15.699,0.049,1.907,0.086,g
2459222.87196,2021-01-08.3706612,bq,1.53,17.306,15.720,0.051,1.870,0.087,g
2459222.87318,2021-01-08.3718831,bq,1.47,17.301,15.648,0.048,1.999,0.087,g
2459222.87442,2021-01-08.3731155,bq,1.49,17.265,15.578,0.046,2.131,0.090,g
2459226.81462,2021-01-12.3129556,bi,1.44,16.913,15.531,0.061,2.226,0.125,g
2459226.81585,2021-01-12.3141928,bi,1.43,16.988,15.760,0.071,1.804,0.117,g
2459226.81708,2021-01-12.3154140,bi,1.45,16.997,15.752,0.069,1.816,0.116,g
2459227.81277,2021-01-13.3110155,bE,1.50,17.249,15.658,0.050,1.981,0.092,g
2459227.81406,2021-01-13.3123037,bE,1.49,17.224,15.611,0.049,2.068,0.094,g
2459227.81535,2021-01-13.3136017,bE,1.46,17.152,15.649,0.055,1.999,0.100,g
2459228.80569,2021-01-14.3038531,bi,1.39,17.021,15.639,0.061,2.015,0.113,g
2459228.80692,2021-01-14.3050810,bi,1.40,16.966,15.667,0.066,1.964,0.119,g
2459228.80813,2021-01-14.3062972,bi,1.42,16.999,15.818,0.074,1.709,0.115,g
2459229.90415,2021-01-15.4022175,bq,1.52,17.363,15.784,0.051,1.764,0.083,g
2459229.90538,2021-01-15.4034452,bq,1.47,17.328,15.616,0.045,2.058,0.085,g
2459229.90659,2021-01-15.4046625,bq,1.49,17.392,15.715,0.046,1.881,0.080,g
2459229.94091,2021-01-15.4389665,bq,1.56,17.336,15.710,0.049,1.889,0.085,g
2459229.94214,2021-01-15.4401966,bq,1.47,17.408,15.671,0.044,1.957,0.079,g
2459229.94335,2021-01-15.4414137,bq,1.52,17.337,15.683,0.048,1.935,0.085,g
2459232.94845,2021-01-18.4462457,bq,1.51,17.427,15.693,0.044,1.918,0.078,g
2459232.94967,2021-01-18.4474653,bq,1.52,17.417,15.717,0.046,1.875,0.079,g
2459232.95089,2021-01-18.4486930,bq,1.50,17.367,15.638,0.044,2.017,0.082,g
2459237.02762,2021-01-22.5250787,bq,1.48,17.341,15.734,0.050,1.847,0.084,g
2459237.02885,2021-01-22.5263090,bq,1.56,17.418,15.823,0.050,1.702,0.078,g
2459239.07912,2021-01-24.5764046,bA,2.03,17.666,15.771,0.038,1.785,0.062,g
2459239.08037,2021-01-24.5776532,bA,2.10,17.645,15.789,0.039,1.756,0.064,g
2459239.08162,2021-01-24.5789035,bA,2.15,17.600,15.714,0.038,1.881,0.066,g
2459240.83316,2021-01-26.3302995,bi,1.33,16.724,15.733,0.088,1.849,0.149,g
2459240.83438,2021-01-26.3315296,bi,1.37,16.913,15.718,0.073,1.874,0.125,g
2459240.83562,2021-01-26.3327682,bi,1.36,16.985,15.706,0.067,1.896,0.117,g
2459244.79689,2021-01-30.2937278,bq,2.18,15.291,>15.291,99.990,-0.380,0.556,g
2459244.79811,2021-01-30.2949436,bq,1.96,15.568,15.164,0.151,3.121,0.431,g
2459244.79935,2021-01-30.2961855,bq,1.95,15.611,15.019,0.127,3.568,0.414,g
2459244.88272,2021-01-30.3795526,bq,1.53,16.181,>16.181,99.990,0.294,0.245,g
2459244.88395,2021-01-30.3807849,bq,1.57,16.231,15.615,0.124,2.062,0.234,g
2459244.88517,2021-01-30.3820067,bq,1.55,16.111,15.243,0.099,2.903,0.261,g
2459245.78082,2021-01-31.2775833,bE,1.56,16.091,>16.091,99.990,1.106,0.266,g
2459245.78212,2021-01-31.2788829,bE,1.56,16.028,15.770,0.173,1.787,0.282,g
2459245.78342,2021-01-31.2801833,bE,1.54,16.005,15.986,0.215,1.464,0.288,g
2459245.78368,2021-01-31.2804454,bi,1.42,15.593,15.432,0.189,2.440,0.421,g
2459245.78490,2021-01-31.2816650,bi,1.58,15.684,>15.684,99.990,1.869,0.387,g
2459245.78612,2021-01-31.2828900,bi,1.39,15.720,15.672,0.210,1.955,0.374,g
2459248.79308,2021-02-03.2896234,bE,1.51,16.549,15.738,0.104,1.841,0.175,g
2459248.79436,2021-02-03.2909016,bE,1.44,16.593,15.718,0.098,1.874,0.168,g
2459248.79566,2021-02-03.2921972,bE,1.51,16.459,15.934,0.135,1.536,0.190,g
2459251.91622,2021-02-06.4125439,bA,1.73,17.498,15.701,0.042,1.903,0.073,g
2459251.91746,2021-02-06.4137881,bA,1.72,17.471,15.657,0.041,1.983,0.075,g
2459251.91872,2021-02-06.4150403,bA,1.77,17.475,15.710,0.043,1.889,0.074,g
2459251.95428,2021-02-06.4505958,bA,1.71,17.576,15.698,0.039,1.908,0.068,g
2459251.95552,2021-02-06.4518446,bA,1.72,17.611,15.704,0.038,1.899,0.066,g
2459251.95677,2021-02-06.4530908,bA,1.71,17.610,15.710,0.038,1.887,0.066,g
2459251.98959,2021-02-06.4859106,bq,1.49,17.250,15.738,0.054,1.839,0.092,g
2459251.99083,2021-02-06.4871458,bq,1.55,17.407,15.768,0.048,1.789,0.079,g
2459251.99205,2021-02-06.4883701,bq,1.51,17.308,15.685,0.049,1.932,0.087,g
2459252.73089,2021-02-07.2271592,bE,1.47,17.217,15.790,0.059,1.754,0.094,g
2459252.73218,2021-02-07.2284422,bE,1.51,17.158,15.657,0.055,1.983,0.100,g
2459252.73346,2021-02-07.2297351,bE,1.50,17.170,15.735,0.058,1.846,0.099,g
2459252.77238,2021-02-07.2686377,bi,1.41,17.047,15.756,0.067,1.809,0.110,g
2459252.77360,2021-02-07.2698653,bi,1.41,17.088,15.687,0.060,1.929,0.106,g
2459252.77483,2021-02-07.2710873,bi,1.42,17.015,15.748,0.068,1.823,0.114,g
2459254.95489,2021-02-09.4510092,bq,1.46,17.349,15.773,0.051,1.781,0.084,g
2459254.95612,2021-02-09.4522383,bq,1.47,17.390,15.708,0.046,1.891,0.081,g
2459254.95734,2021-02-09.4534636,bq,1.48,17.511,15.727,0.042,1.859,0.072,g
2459254.99986,2021-02-09.4959728,bq,1.46,17.374,15.708,0.047,1.892,0.082,g
2459255.00108,2021-02-09.4971915,bq,1.48,17.472,15.776,0.046,1.776,0.075,g
2459255.00229,2021-02-09.4984076,bq,1.48,17.382,15.705,0.046,1.898,0.081,g
2459257.01093,2021-02-11.5069247,bA,1.77,17.662,15.721,0.036,1.869,0.063,g
2459257.01218,2021-02-11.5081793,bA,1.77,17.672,15.728,0.036,1.856,0.062,g
2459257.01343,2021-02-11.5094281,bA,1.80,17.699,15.678,0.034,1.943,0.061,g
2459258.92316,2021-02-13.4190310,bA,2.01,17.618,15.754,0.039,1.813,0.065,g
2459258.92439,2021-02-13.4202599,bA,2.03,17.598,15.715,0.039,1.879,0.067,g
2459258.92562,2021-02-13.4215003,bA,1.82,17.543,15.728,0.041,1.858,0.070,g
2459262.91418,2021-02-17.4098248,bA,1.77,17.618,15.718,0.038,1.875,0.065,g
2459262.91541,2021-02-17.4110493,bA,1.77,17.595,15.742,0.040,1.833,0.067,g
2459262.91666,2021-02-17.4123023,bA,1.80,17.518,15.754,0.043,1.813,0.072,g
2459263.85378,2021-02-18.3493706,bi,1.38,16.990,15.608,0.061,2.074,0.116,g
2459263.85498,2021-02-18.3505828,bi,1.37,16.964,16.042,0.094,1.390,0.119,g
2459263.85621,2021-02-18.3518136,bi,1.39,17.018,15.697,0.065,1.910,0.113,g
2459267.72348,2021-02-22.2188784,bi,1.35,16.773,15.683,0.080,1.935,0.142,g
2459267.72470,2021-02-22.2200991,bi,1.40,16.784,15.568,0.071,2.152,0.141,g
2459267.72593,2021-02-22.2213247,bi,1.36,16.671,14.886,0.042,4.032,0.157,g
2459268.72184,2021-02-23.2171878,bi,1.41,16.245,15.618,0.123,2.056,0.231,g
2459268.72307,2021-02-23.2184178,bi,1.41,16.376,15.754,0.124,1.813,0.205,g
2459268.72429,2021-02-23.2196408,bi,1.40,16.415,15.971,0.146,1.484,0.197,g
2459269.89993,2021-02-24.3952259,bi,1.75,16.562,15.634,0.093,2.024,0.172,g
2459269.90117,2021-02-24.3964678,bi,1.61,16.417,15.680,0.111,1.941,0.197,g
2459269.90240,2021-02-24.3977004,bi,1.68,16.129,15.694,0.147,1.915,0.257,g
2459271.77245,2021-02-26.2676657,bq,1.55,16.154,>16.154,99.990,1.041,0.251,g
2459271.77369,2021-02-26.2689005,bq,1.51,16.007,>16.007,99.990,1.103,0.287,g
2459271.77490,2021-02-26.2701118,bq,1.55,16.056,15.326,0.112,2.689,0.275,g
2459276.74088,2021-03-03.2358928,bi,1.41,16.206,15.983,0.178,1.468,0.239,g
2459276.74210,2021-03-03.2371229,bi,1.43,16.078,15.403,0.118,2.505,0.269,g
2459276.74335,2021-03-03.2383680,bi,1.41,16.147,15.706,0.146,1.895,0.253,g
2459278.66463,2021-03-05.1595777,bi,1.38,16.489,15.909,0.128,1.572,0.184,g
2459278.66585,2021-03-05.1608042,bi,1.35,16.441,15.869,0.129,1.632,0.193,g
2459278.66707,2021-03-05.1620333,bi,1.39,16.461,15.597,0.099,2.094,0.189,g
2459285.41622,2021-03-11.9109973,bm,1.51,17.034,15.644,0.061,2.006,0.112,g
2459285.41744,2021-03-11.9122144,bm,1.49,17.098,15.881,0.071,1.613,0.105,g
2459285.41868,2021-03-11.9134519,bm,1.51,16.971,15.749,0.071,1.821,0.118,g
2459285.48087,2021-03-11.9756468,bm,1.50,17.009,15.608,0.060,2.075,0.114,g
2459285.48210,2021-03-11.9768762,bm,1.47,17.103,15.656,0.058,1.985,0.105,g
2459285.48332,2021-03-11.9780886,bm,1.49,17.046,15.474,0.051,2.348,0.111,g
2459287.84641,2021-03-14.3411340,bq,1.56,17.359,15.748,0.049,1.823,0.083,g
2459287.84763,2021-03-14.3423605,bq,1.56,17.385,15.733,0.048,1.848,0.081,g
2459287.84885,2021-03-14.3435800,bq,1.52,17.392,15.700,0.046,1.904,0.080,g
2459291.38907,2021-03-17.8837402,bm,1.51,17.013,15.670,0.063,1.958,0.114,g
2459291.39030,2021-03-17.8849712,bm,1.48,17.057,15.804,0.069,1.732,0.109,g
2459291.39153,2021-03-17.8861964,bm,1.50,16.975,15.752,0.071,1.817,0.118,g
2459292.98694,2021-03-19.4816003,bA,1.80,17.603,15.769,0.040,1.789,0.066,g
2459292.98820,2021-03-19.4828560,bA,1.77,17.644,15.731,0.037,1.852,0.064,g
2459292.98944,2021-03-19.4841037,bA,1.76,17.561,15.661,0.038,1.976,0.069,g
2459294.71904,2021-03-21.2136775,bq,1.45,17.086,15.819,0.068,1.708,0.106,g
2459294.72027,2021-03-21.2149069,bq,1.47,16.995,15.648,0.063,1.999,0.116,g
2459294.72150,2021-03-21.2161383,bq,1.45,17.061,15.630,0.058,2.033,0.109,g
2459298.80512,2021-03-25.2997429,bA,1.76,16.251,15.905,0.159,1.577,0.229,g
2459298.80636,2021-03-25.3009893,bA,1.73,16.266,15.817,0.145,1.711,0.226,g
2459298.80762,2021-03-25.3022466,bA,1.74,16.091,15.868,0.178,1.632,0.266,g
2459299.90935,2021-03-26.4039788,bq,1.55,16.163,>16.163,99.990,0.783,0.249,g
2459299.91058,2021-03-26.4052101,bq,1.59,16.096,15.380,0.113,2.559,0.265,g
2459299.91181,2021-03-26.4064394,bq,1.53,16.119,15.815,0.166,1.713,0.259,g
2459303.72565,2021-03-30.2202953,bE,1.54,15.801,15.491,0.165,2.310,0.347,g
