HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2459565.30061,2021-12-16.8035945,bm,1.68,15.906,>15.906,99.990,0.747,0.315,g
2459565.30290,2021-12-16.8058771,bm,1.61,16.017,>16.017,99.990,-0.420,0.285,g
2459566.54872,2021-12-18.0517641,bE,1.48,16.070,>16.070,99.990,0.184,0.271,g
2459566.55003,2021-12-18.0530603,bE,1.42,15.927,>15.927,99.990,-0.094,0.309,g
2459566.55132,2021-12-18.0543598,bE,1.49,15.933,>15.933,99.990,-0.113,0.308,g
2459567.55705,2021-12-19.0601329,bE,1.59,15.768,>15.768,99.990,0.756,0.358,g
2459567.59461,2021-12-19.0976951,bF,1.57,15.721,>15.721,99.990,0.910,0.374,g
2459569.57469,2021-12-21.0778682,bj,1.70,16.263,>16.263,99.990,0.122,0.227,g
2459569.57594,2021-12-21.0791112,bj,1.64,16.163,>16.163,99.990,0.062,0.249,g
2459569.57718,2021-12-21.0803516,bj,1.61,16.151,>16.151,99.990,-0.118,0.252,g
2459572.52616,2021-12-24.0294538,bi,1.71,15.374,>15.374,99.990,-0.411,0.515,g
2459572.52740,2021-12-24.0306896,bi,1.52,15.445,>15.445,99.990,-0.891,0.482,g
2459572.52863,2021-12-24.0319174,bi,1.57,15.669,>15.669,99.990,-0.094,0.392,g
2459572.53746,2021-12-24.0407577,bj,1.62,16.613,>16.613,99.990,0.288,0.164,g
2459572.53870,2021-12-24.0419984,bj,1.59,16.754,>16.754,99.990,-0.117,0.144,g
2459572.53995,2021-12-24.0432425,bj,1.62,16.749,>16.749,99.990,0.160,0.145,g
2459577.28340,2021-12-28.7868640,bm,1.95,99.990,99.990,99.990,99.990,99.990,g
2459577.30840,2021-12-28.8118738,bn,1.73,16.006,>16.006,99.990,-0.426,0.288,g
2459577.30965,2021-12-28.8131181,bn,1.61,14.853,>14.853,99.990,-3.062,0.834,g
2459577.31089,2021-12-28.8143599,bn,1.55,14.994,>14.994,99.990,0.482,0.730,g
2459577.55381,2021-12-29.0572832,bF,1.56,17.200,>17.200,99.990,0.118,0.096,g
2459577.55510,2021-12-29.0585821,bF,1.62,17.125,>17.125,99.990,-0.211,0.103,g
2459577.55640,2021-12-29.0598879,bF,1.72,17.192,>17.192,99.990,0.266,0.096,g
2459579.56083,2021-12-31.0643849,bF,1.57,17.376,>17.376,99.990,-0.061,0.081,g
2459579.56214,2021-12-31.0656888,bF,1.68,17.280,>17.280,99.990,0.042,0.089,g
2459580.53568,2022-01-01.0392521,bF,1.99,16.282,>16.282,99.990,0.166,0.223,g
2459580.53695,2022-01-01.0405342,bF,2.02,16.414,>16.414,99.990,-0.475,0.198,g
2459580.53824,2022-01-01.0418224,bF,1.55,16.662,>16.662,99.990,0.042,0.157,g
2459584.30049,2022-01-04.8041802,bn,1.59,16.881,>16.881,99.990,0.046,0.128,g
2459584.30174,2022-01-04.8054278,bn,1.58,16.912,>16.912,99.990,0.209,0.125,g
2459584.53193,2022-01-05.0356248,bj,2.46,99.990,99.990,99.990,99.990,99.990,g
2459584.53319,2022-01-05.0368827,bj,2.38,99.990,99.990,99.990,99.990,99.990,g
2459584.53445,2022-01-05.0381321,bj,1.64,15.993,>15.993,99.990,0.352,0.291,g
2459586.29664,2022-01-06.8003822,bn,1.53,16.411,>16.411,99.990,-0.504,0.198,g
2459586.53157,2022-01-07.0353173,bj,1.64,15.879,>15.879,99.990,-0.879,0.323,g
2459586.53282,2022-01-07.0365604,bj,1.63,15.847,>15.847,99.990,-0.039,0.333,g
2459586.53406,2022-01-07.0378018,bj,1.61,16.001,>16.001,99.990,0.647,0.289,g
2459587.53989,2022-01-08.0436612,bF,1.55,16.448,>16.448,99.990,0.227,0.191,g
2459591.28172,2022-01-11.7855623,bn,2.50,14.801,>14.801,99.990,0.314,0.872,g
2459591.28296,2022-01-11.7868016,bn,2.43,14.758,>14.758,99.990,0.430,0.908,g
2459661.90827,2022-03-23.4105179,bi,1.40,16.319,>16.319,99.990,0.229,0.216,g
2459661.90950,2022-03-23.4117461,bi,1.38,15.981,>15.981,99.990,0.358,0.294,g
2459661.91074,2022-03-23.4129895,bi,1.39,15.735,>15.735,99.990,0.270,0.369,g
2459664.90597,2022-03-26.4080379,bi,1.57,16.635,>16.635,99.990,0.095,0.161,g
2459664.90723,2022-03-26.4092880,bi,1.55,16.513,>16.513,99.990,-0.177,0.180,g
2459664.90848,2022-03-26.4105414,bi,1.53,16.438,>16.438,99.990,0.340,0.193,g
2459666.90864,2022-03-28.4105818,bE,1.48,16.582,>16.582,99.990,0.054,0.169,g
2459666.90994,2022-03-28.4118784,bE,1.44,16.565,>16.565,99.990,-0.239,0.172,g
2459666.91123,2022-03-28.4131797,bE,1.45,16.385,>16.385,99.990,-0.263,0.203,g
2459668.89907,2022-03-30.4009063,bi,1.41,17.249,>17.249,99.990,0.079,0.092,g
2459668.90031,2022-03-30.4021468,bi,1.36,17.049,>17.049,99.990,-0.020,0.110,g
2459668.90157,2022-03-30.4033934,bi,1.39,17.144,>17.144,99.990,0.119,0.101,g
2459670.89371,2022-04-01.3954202,bi,1.38,17.263,>17.263,99.990,-0.076,0.090,g
2459670.89495,2022-04-01.3966575,bi,1.38,17.347,>17.347,99.990,0.008,0.084,g
2459670.89619,2022-04-01.3979004,bi,1.36,17.179,>17.179,99.990,0.060,0.098,g
2459672.90352,2022-04-03.4050950,bi,2.45,16.988,>16.988,99.990,-0.107,0.116,g
2459672.90477,2022-04-03.4063461,bi,2.40,16.785,>16.785,99.990,0.277,0.140,g
2459672.90602,2022-04-03.4075888,bi,1.97,17.072,>17.072,99.990,-0.135,0.108,g
2459672.91873,2022-04-03.4203047,bj,1.72,15.966,>15.966,99.990,0.464,0.298,g
2459673.91418,2022-04-04.4156935,bj,1.58,16.588,>16.588,99.990,-0.192,0.168,g
2459673.91543,2022-04-04.4169420,bj,1.59,16.497,>16.497,99.990,0.321,0.183,g
2459673.91667,2022-04-04.4181802,bj,1.59,16.307,>16.307,99.990,0.199,0.218,g
2459674.89071,2022-04-05.3921545,bE,1.69,17.177,>17.177,99.990,-0.051,0.098,g
2459674.89200,2022-04-05.3934519,bE,1.64,17.132,>17.132,99.990,0.113,0.102,g
2459674.89329,2022-04-05.3947394,bE,1.60,17.251,>17.251,99.990,0.376,0.091,g
2459675.91263,2022-04-06.4140150,bj,1.55,17.034,>17.034,99.990,0.019,0.112,g
2459675.91388,2022-04-06.4152679,bj,1.51,16.883,>16.883,99.990,0.341,0.128,g
2459675.91513,2022-04-06.4165202,bj,1.59,16.657,>16.657,99.990,-0.200,0.158,g
2459676.88929,2022-04-07.3906053,bE,1.45,17.162,>17.162,99.990,0.126,0.099,g
2459676.89060,2022-04-07.3919101,bE,1.47,17.230,>17.230,99.990,0.057,0.093,g
2459676.89189,2022-04-07.3932112,bE,1.48,17.281,>17.281,99.990,-0.125,0.089,g
2459677.90381,2022-04-08.4050680,bF,1.50,17.792,>17.792,99.990,0.053,0.056,g
2459677.90511,2022-04-08.4063665,bF,1.52,17.719,>17.719,99.990,0.013,0.059,g
2459677.90639,2022-04-08.4076493,bF,1.51,17.759,>17.759,99.990,0.103,0.057,g
2459679.87222,2022-04-10.3733459,bi,1.39,17.258,>17.258,99.990,0.025,0.091,g
2459679.87346,2022-04-10.3745877,bi,1.39,17.278,>17.278,99.990,-0.096,0.089,g
2459679.87469,2022-04-10.3758241,bi,1.32,17.252,>17.252,99.990,0.248,0.091,g
2459679.89899,2022-04-10.4001059,bF,1.47,17.965,>17.965,99.990,-0.030,0.047,g
2459679.90028,2022-04-10.4013943,bF,1.46,17.955,>17.955,99.990,0.060,0.048,g
2459679.90157,2022-04-10.4026895,bF,1.46,17.774,>17.774,99.990,0.012,0.056,g
2459681.87679,2022-04-12.3777807,bE,1.44,17.143,>17.143,99.990,0.055,0.101,g
2459681.87809,2022-04-12.3790790,bE,1.46,17.369,>17.369,99.990,-0.069,0.082,g
2459681.89711,2022-04-12.3981005,bj,1.54,17.466,>17.466,99.990,0.066,0.075,g
2459681.89834,2022-04-12.3993380,bj,1.56,17.582,>17.582,99.990,0.006,0.067,g
2459681.89960,2022-04-12.4005832,bj,1.57,17.477,>17.477,99.990,-0.006,0.074,g
2459682.87605,2022-04-13.3769724,bE,1.43,17.137,>17.137,99.990,-0.078,0.101,g
2459682.87734,2022-04-13.3782616,bE,1.47,17.239,>17.239,99.990,0.276,0.092,g
2459682.87864,2022-04-13.3795605,bE,1.45,17.182,>17.182,99.990,0.017,0.097,g
2459682.89303,2022-04-13.3939461,bF,1.55,17.704,>17.704,99.990,-0.059,0.060,g
2459682.89431,2022-04-13.3952363,bF,1.55,17.751,>17.751,99.990,0.010,0.058,g
2459682.89561,2022-04-13.3965244,bF,1.52,17.610,>17.610,99.990,0.134,0.066,g
2459684.87968,2022-04-15.3804696,bE,1.48,16.394,>16.394,99.990,-0.184,0.201,g
2459684.89570,2022-04-15.3964875,bj,1.55,17.017,>17.017,99.990,-0.149,0.113,g
2459684.89694,2022-04-15.3977281,bj,1.55,17.082,>17.082,99.990,-0.155,0.107,g
2459684.89818,2022-04-15.3989672,bj,1.59,17.102,>17.102,99.990,0.059,0.105,g
2459685.86201,2022-04-16.3627325,bE,1.50,16.104,>16.104,99.990,0.216,0.263,g
2459685.86330,2022-04-16.3640253,bE,1.47,16.002,>16.002,99.990,0.268,0.289,g
2459685.86461,2022-04-16.3653248,bE,1.42,15.999,>15.999,99.990,0.243,0.289,g
2459687.85361,2022-04-18.3541944,bE,1.47,16.093,>16.093,99.990,0.172,0.265,g
2459687.85490,2022-04-18.3554811,bE,1.38,16.264,>16.264,99.990,0.131,0.227,g
2459687.85619,2022-04-18.3567693,bE,1.48,16.246,>16.246,99.990,-0.110,0.231,g
2459689.84176,2022-04-20.3422071,bE,1.55,16.348,>16.348,99.990,0.116,0.210,g
2459689.84307,2022-04-20.3435200,bE,1.51,16.214,>16.214,99.990,0.011,0.237,g
2459689.84436,2022-04-20.3448092,bE,1.49,16.206,>16.206,99.990,0.067,0.239,g
2459690.64063,2022-04-21.1410261,bn,1.59,15.363,>15.363,99.990,-0.174,0.520,g
2459690.64209,2022-04-21.1424862,bn,1.59,15.443,>15.443,99.990,-0.522,0.483,g
2459690.64343,2022-04-21.1438276,bn,1.61,15.333,>15.333,99.990,-0.929,0.535,g
2459691.83827,2022-04-22.3385770,bE,1.60,16.531,>16.531,99.990,0.071,0.177,g
2459691.83955,2022-04-22.3398662,bE,1.61,16.510,>16.510,99.990,0.234,0.181,g
2459691.84084,2022-04-22.3411502,bE,1.61,16.538,>16.538,99.990,0.352,0.176,g
2459691.85936,2022-04-22.3596622,bi,1.63,16.541,>16.541,99.990,-0.010,0.176,g
2459691.86061,2022-04-22.3609144,bi,1.63,16.598,>16.598,99.990,-0.297,0.167,g
2459691.86185,2022-04-22.3621525,bi,1.72,16.543,>16.543,99.990,0.195,0.175,g
2459691.88637,2022-04-22.3866861,bj,1.58,16.957,>16.957,99.990,0.005,0.120,g
2459691.88761,2022-04-22.3879173,bj,1.58,16.773,>16.773,99.990,0.090,0.142,g
2459691.88884,2022-04-22.3891542,bj,1.60,16.948,>16.948,99.990,-0.258,0.121,g
2459693.85260,2022-04-24.3527703,bE,1.46,16.917,>16.917,99.990,-0.091,0.124,g
2459693.85389,2022-04-24.3540564,bE,1.44,16.917,>16.917,99.990,-0.205,0.124,g
2459693.85517,2022-04-24.3553418,bE,1.46,16.826,>16.826,99.990,0.217,0.135,g
2459694.82376,2022-04-25.3238572,bi,1.63,16.903,>16.903,99.990,0.141,0.126,g
2459694.82499,2022-04-25.3250930,bi,1.56,16.860,>16.860,99.990,0.372,0.131,g
2459694.82623,2022-04-25.3263384,bi,1.62,16.764,>16.764,99.990,-0.046,0.143,g
2459695.62946,2022-04-26.1295042,bn,1.51,17.068,>17.068,99.990,-0.176,0.108,g
2459695.63070,2022-04-26.1307542,bn,1.54,17.010,>17.010,99.990,0.277,0.114,g
2459695.63196,2022-04-26.1320040,bn,1.57,17.048,>17.048,99.990,-0.228,0.110,g
2459696.87190,2022-04-27.3718609,bE,1.54,17.023,>17.023,99.990,0.038,0.113,g
2459696.87320,2022-04-27.3731604,bE,1.53,17.263,>17.263,99.990,0.071,0.090,g
2459696.87448,2022-04-27.3744435,bE,1.50,17.174,>17.174,99.990,-0.192,0.098,g
2459696.93141,2022-04-27.4313633,bE,1.62,15.665,>15.665,99.990,-0.444,0.393,g
2459697.84013,2022-04-28.3400254,bE,1.53,17.127,>17.127,99.990,0.036,0.102,g
2459697.84144,2022-04-28.3413356,bE,1.52,17.080,>17.080,99.990,0.253,0.107,g
2459697.84274,2022-04-28.3426378,bE,1.48,17.185,>17.185,99.990,-0.060,0.097,g
2459698.61314,2022-04-29.1129886,bn,1.58,17.207,>17.207,99.990,0.244,0.095,g
2459698.61576,2022-04-29.1156063,bn,1.58,17.375,>17.375,99.990,0.022,0.081,g
2459698.83934,2022-04-29.3391724,bi,1.40,17.309,>17.309,99.990,0.051,0.087,g
2459698.84058,2022-04-29.3404170,bi,1.39,17.372,>17.372,99.990,0.261,0.082,g
2459698.84181,2022-04-29.3416449,bi,1.45,17.373,>17.373,99.990,-0.130,0.082,g
2459698.87837,2022-04-29.3781886,bE,1.47,17.154,>17.154,99.990,0.087,0.100,g
2459698.87967,2022-04-29.3794894,bE,1.47,17.144,>17.144,99.990,0.219,0.101,g
2459698.88095,2022-04-29.3807746,bE,1.50,17.181,>17.181,99.990,0.059,0.097,g
2459699.92034,2022-04-30.4200927,bj,1.67,16.056,>16.056,99.990,-0.114,0.275,g
2459699.92159,2022-04-30.4213452,bj,1.73,15.534,>15.534,99.990,-0.856,0.444,g
2459699.92283,2022-04-30.4225868,bj,1.66,15.156,>15.156,99.990,0.393,0.629,g
2459700.61286,2022-05-01.1125734,bn,1.46,17.252,>17.252,99.990,0.080,0.091,g
2459700.61409,2022-05-01.1138023,bn,1.50,17.363,>17.363,99.990,0.098,0.082,g
2459700.61532,2022-05-01.1150332,bn,1.50,17.276,>17.276,99.990,-0.040,0.089,g
2459700.87612,2022-05-01.3758093,bE,1.48,17.254,>17.254,99.990,0.026,0.091,g
2459700.87741,2022-05-01.3770980,bE,1.49,17.199,>17.199,99.990,0.092,0.096,g
2459700.87871,2022-05-01.3783917,bE,1.49,17.256,>17.256,99.990,0.050,0.091,g
2459701.92320,2022-05-02.4228162,bj,1.63,17.259,>17.259,99.990,0.006,0.091,g
2459701.92445,2022-05-02.4240659,bj,1.62,17.221,>17.221,99.990,0.138,0.094,g
2459701.92568,2022-05-02.4253017,bj,1.60,17.175,>17.175,99.990,0.241,0.098,g
2459702.91903,2022-05-03.4185771,bE,1.45,17.296,>17.296,99.990,-0.014,0.088,g
2459702.92031,2022-05-03.4198589,bE,1.43,17.159,>17.159,99.990,0.015,0.099,g
2459702.92161,2022-05-03.4211620,bE,1.46,17.240,>17.240,99.990,0.100,0.092,g
2459704.60399,2022-05-05.1034241,bn,1.63,17.320,>17.320,99.990,0.029,0.086,g
2459704.60543,2022-05-05.1048581,bn,1.58,17.356,>17.356,99.990,0.019,0.083,g
2459704.60683,2022-05-05.1062613,bn,1.61,17.307,>17.307,99.990,-0.018,0.087,g
2459704.65932,2022-05-05.1587537,bn,1.58,17.332,>17.332,99.990,0.077,0.085,g
2459705.79257,2022-05-06.2919207,bE,1.48,16.137,>16.137,99.990,-0.149,0.255,g
2459705.79386,2022-05-06.2932114,bE,1.51,16.264,>16.264,99.990,0.665,0.227,g
2459705.79515,2022-05-06.2944956,bE,1.47,16.387,>16.387,99.990,-0.291,0.203,g
2459706.84146,2022-05-07.3407467,bF,1.53,17.739,>17.739,99.990,-0.028,0.058,g
2459706.84276,2022-05-07.3420413,bF,1.51,17.739,>17.739,99.990,-0.048,0.058,g
2459706.84404,2022-05-07.3433237,bF,1.49,17.736,>17.736,99.990,-0.012,0.058,g
2459708.81715,2022-05-09.3162915,bi,1.42,16.671,>16.671,99.990,0.007,0.156,g
2459708.81839,2022-05-09.3175298,bi,1.38,16.463,>16.463,99.990,-0.009,0.189,g
2459708.81963,2022-05-09.3187704,bi,1.42,16.383,>16.383,99.990,-0.084,0.203,g
2459708.84378,2022-05-09.3429194,bF,1.49,17.729,>17.729,99.990,0.024,0.059,g
2459708.84506,2022-05-09.3442037,bF,1.50,17.838,>17.838,99.990,-0.015,0.053,g
2459708.84635,2022-05-09.3454968,bF,1.53,17.606,>17.606,99.990,0.183,0.066,g
2459708.86965,2022-05-09.3687938,bF,1.50,17.704,>17.704,99.990,0.090,0.060,g
2459708.87094,2022-05-09.3700809,bF,1.52,17.863,>17.863,99.990,-0.026,0.052,g
2459708.87223,2022-05-09.3713734,bF,1.52,17.771,>17.771,99.990,-0.038,0.057,g
2459709.57301,2022-05-10.0721140,bm,1.48,16.820,>16.820,99.990,0.008,0.136,g
2459709.57457,2022-05-10.0736663,bm,1.51,16.936,>16.936,99.990,0.140,0.122,g
2459709.57595,2022-05-10.0750391,bm,1.49,16.830,>16.830,99.990,-0.235,0.135,g
2459709.80596,2022-05-10.3050332,bE,1.47,17.178,>17.178,99.990,0.149,0.098,g
2459710.84182,2022-05-11.3408329,bF,1.40,14.352,>14.352,99.990,1.147,1.319,g
2459710.84311,2022-05-11.3421241,bF,1.44,15.367,>15.367,99.990,0.096,0.518,g
2459710.84442,2022-05-11.3434281,bF,1.51,14.216,>14.216,99.990,2.189,1.495,g
2459711.58612,2022-05-12.0850856,bn,1.54,17.416,>17.416,99.990,0.134,0.078,g
2459711.58736,2022-05-12.0863321,bn,1.51,17.338,>17.338,99.990,0.122,0.084,g
2459711.58865,2022-05-12.0876115,bn,1.53,17.542,>17.542,99.990,-0.033,0.070,g
2459711.79144,2022-05-12.2903841,bE,1.47,16.549,>16.549,99.990,0.300,0.174,g
2459711.79273,2022-05-12.2916688,bE,1.45,16.775,>16.775,99.990,-0.035,0.142,g
2459711.79401,2022-05-12.2929545,bE,1.45,16.900,>16.900,99.990,0.026,0.126,g
2459712.79420,2022-05-13.2930837,bi,1.45,99.990,99.990,99.990,99.990,99.990,g
2459712.79544,2022-05-13.2943244,bi,1.42,13.700,>13.700,99.990,1.203,2.406,g
2459712.79668,2022-05-13.2955635,bi,1.42,14.365,>14.365,99.990,-2.379,1.303,g
2459712.82538,2022-05-13.3242644,bF,1.53,15.096,>15.096,99.990,0.621,0.665,g
2459712.82668,2022-05-13.3255657,bF,1.72,13.987,>13.987,99.990,-0.371,1.845,g
2459712.82798,2022-05-13.3268574,bF,1.64,14.741,>14.741,99.990,-1.625,0.922,g
2459712.93247,2022-05-13.4313496,bj,1.62,14.505,>14.505,99.990,-0.946,1.146,g
2459712.93371,2022-05-13.4325847,bj,1.71,14.594,>14.594,99.990,1.210,1.055,g
2459712.93495,2022-05-13.4338297,bj,1.82,99.990,99.990,99.990,99.990,99.990,g
2459713.78980,2022-05-14.2886190,bE,1.50,16.276,>16.276,99.990,-0.048,0.224,g
2459713.79111,2022-05-14.2899197,bE,1.49,16.360,>16.360,99.990,0.162,0.208,g
2459713.79240,2022-05-14.2912121,bE,1.43,16.322,>16.322,99.990,-0.183,0.215,g
2459713.83426,2022-05-14.3330819,bF,1.54,16.622,>16.622,99.990,0.080,0.163,g
2459713.83556,2022-05-14.3343740,bF,1.50,16.775,>16.775,99.990,0.406,0.142,g
2459713.83685,2022-05-14.3356590,bF,1.51,16.629,>16.629,99.990,0.228,0.162,g
2459714.78844,2022-05-15.2871913,bE,1.44,16.013,>16.013,99.990,0.376,0.286,g
2459714.78973,2022-05-15.2884822,bE,1.43,16.073,>16.073,99.990,-0.132,0.270,g
2459714.79106,2022-05-15.2898070,bE,1.44,16.078,>16.078,99.990,-0.088,0.269,g
2459714.81805,2022-05-15.3167940,bj,1.58,16.244,>16.244,99.990,0.356,0.231,g
2459714.81929,2022-05-15.3180402,bj,1.61,16.256,>16.256,99.990,-0.856,0.228,g
2459714.82054,2022-05-15.3192936,bj,1.54,16.222,>16.222,99.990,0.129,0.236,g
2459715.57103,2022-05-16.0697329,bn,1.60,15.939,>15.939,99.990,0.164,0.306,g
2459715.57261,2022-05-16.0713049,bn,1.48,15.588,>15.588,99.990,-0.209,0.423,g
2459715.82972,2022-05-16.3284013,bE,1.52,15.806,>15.806,99.990,-0.313,0.346,g
2459715.83102,2022-05-16.3297015,bE,1.55,15.933,>15.933,99.990,0.116,0.308,g
2459715.83231,2022-05-16.3309868,bE,1.61,15.746,>15.746,99.990,0.564,0.365,g
2459716.55940,2022-05-17.0580454,bn,1.53,15.782,>15.782,99.990,1.474,0.353,g
2459716.56066,2022-05-17.0592861,bn,1.62,15.794,>15.794,99.990,-0.217,0.350,g
2459716.56191,2022-05-17.0605490,bn,1.46,15.737,>15.737,99.990,-0.206,0.368,g
2459716.88232,2022-05-17.3809392,bi,1.53,16.098,>16.098,99.990,0.015,0.264,g
2459716.88356,2022-05-17.3821784,bi,1.42,16.261,>16.261,99.990,-0.243,0.227,g
2459716.88480,2022-05-17.3834181,bi,1.44,16.114,>16.114,99.990,0.316,0.260,g
2459717.83929,2022-05-18.3378442,bj,1.60,16.406,>16.406,99.990,-0.060,0.199,g
2459717.84045,2022-05-18.3390115,bF,1.51,16.632,>16.632,99.990,0.027,0.162,g
2459717.84053,2022-05-18.3390892,bj,1.63,16.361,>16.361,99.990,0.262,0.207,g
2459717.84176,2022-05-18.3403180,bF,1.53,16.624,>16.624,99.990,-0.219,0.163,g
2459717.84177,2022-05-18.3403307,bj,1.57,16.378,>16.378,99.990,-0.256,0.204,g
2459717.84305,2022-05-18.3416072,bF,1.47,16.529,>16.529,99.990,-0.794,0.178,g
2459718.86834,2022-05-19.3668258,bE,1.50,16.387,>16.387,99.990,-0.309,0.202,g
2459718.86963,2022-05-19.3681111,bE,1.55,16.313,>16.313,99.990,-0.231,0.217,g
2459718.87093,2022-05-19.3694081,bE,1.52,16.245,>16.245,99.990,0.101,0.231,g
2459719.85471,2022-05-20.3531276,bF,1.51,16.826,>16.826,99.990,0.208,0.135,g
2459719.85600,2022-05-20.3544245,bF,1.54,16.759,>16.759,99.990,0.055,0.144,g
2459719.85729,2022-05-20.3557071,bF,1.58,16.924,>16.924,99.990,-0.053,0.123,g
2459720.83522,2022-05-21.3335706,bi,1.52,15.630,>15.630,99.990,0.774,0.406,g
2459720.83645,2022-05-21.3348076,bi,1.56,16.181,>16.181,99.990,0.504,0.245,g
2459720.83770,2022-05-21.3360645,bi,1.52,16.083,>16.083,99.990,0.447,0.268,g
2459722.55930,2022-05-23.0575547,bn,1.61,16.771,>16.771,99.990,0.077,0.142,g
2459722.56055,2022-05-23.0588082,bn,1.65,16.817,>16.817,99.990,0.111,0.136,g
2459722.56181,2022-05-23.0600571,bn,1.61,16.997,>16.997,99.990,0.071,0.115,g
2459723.55719,2022-05-24.0553704,bm,1.51,16.072,>16.072,99.990,0.218,0.271,g
2459723.55920,2022-05-24.0573813,bm,1.55,15.698,>15.698,99.990,-0.363,0.382,g
2459724.55860,2022-05-25.0567195,bm,1.54,16.820,>16.820,99.990,-0.022,0.136,g
2459724.56001,2022-05-25.0581334,bm,1.60,16.813,>16.813,99.990,0.175,0.137,g
2459724.56135,2022-05-25.059475,bm,1.53,16.818,>16.818,99.990,0.221,0.136,g
2459724.66902,2022-05-25.1671423,bn,1.60,17.153,>17.153,99.990,0.010,0.100,g
2459724.67039,2022-05-25.1685127,bn,1.57,17.335,>17.335,99.990,-0.021,0.085,g
2459725.61139,2022-05-26.1094539,bn,1.51,17.236,>17.236,99.990,0.049,0.093,g
2459725.61263,2022-05-26.1106872,bn,1.53,17.447,>17.447,99.990,-0.004,0.076,g
2459725.61387,2022-05-26.1119333,bn,1.52,17.362,>17.362,99.990,0.085,0.082,g
2459725.68344,2022-05-26.1814937,bm,2.02,16.425,>16.425,99.990,0.063,0.195,g
2459726.75844,2022-05-27.256425,bE,1.51,17.509,>17.509,99.990,0.011,0.072,g
2459726.75972,2022-05-27.2577190,bE,1.47,17.316,>17.316,99.990,0.094,0.086,g
2459726.80154,2022-05-27.2995258,bF,1.48,17.835,>17.835,99.990,0.078,0.053,g
2459727.54282,2022-05-28.0407686,bn,1.68,17.418,>17.418,99.990,-0.128,0.078,g
2459727.54405,2022-05-28.0419986,bn,1.68,17.457,>17.457,99.990,-0.058,0.076,g
2459727.54529,2022-05-28.0432366,bn,1.70,17.556,>17.556,99.990,-0.078,0.069,g
2459727.75601,2022-05-28.2539554,bE,1.47,17.426,>17.426,99.990,0.077,0.078,g
2459727.75734,2022-05-28.2552771,bE,1.40,17.120,>17.120,99.990,0.014,0.103,g
2459727.75864,2022-05-28.2565775,bE,1.44,17.250,>17.250,99.990,0.200,0.091,g
2459736.51390,2022-06-06.0113369,bn,1.55,17.392,>17.392,99.990,0.075,0.080,g
2459736.51514,2022-06-06.0125800,bn,1.55,17.578,>17.578,99.990,-0.104,0.068,g
2459736.51639,2022-06-06.0138285,bn,1.53,17.560,>17.560,99.990,0.003,0.069,g
2459737.47449,2022-06-06.9718759,bm,1.87,16.940,>16.940,99.990,0.049,0.122,g
2459737.47576,2022-06-06.9731517,bm,1.95,16.780,>16.780,99.990,0.038,0.141,g
2459737.47700,2022-06-06.9743887,bm,1.84,16.802,>16.802,99.990,0.153,0.138,g
2459737.75752,2022-06-07.2548916,bF,1.49,17.645,>17.645,99.990,0.043,0.064,g
2459737.75881,2022-06-07.2561835,bF,1.53,17.717,>17.717,99.990,-0.023,0.059,g
2459737.76010,2022-06-07.2574679,bF,1.50,17.740,>17.740,99.990,0.132,0.058,g
2459738.72212,2022-06-08.2194370,bE,1.47,17.258,>17.258,99.990,-0.000,0.091,g
2459738.72341,2022-06-08.2207299,bE,1.47,17.180,>17.180,99.990,0.098,0.098,g
2459738.72472,2022-06-08.2220381,bE,1.48,17.253,>17.253,99.990,0.119,0.091,g
2459738.76039,2022-06-08.2577052,bj,1.56,17.600,>17.600,99.990,-0.066,0.066,g
2459738.76162,2022-06-08.2589391,bj,1.54,17.589,>17.589,99.990,0.082,0.067,g
2459738.76286,2022-06-08.2601771,bj,1.55,17.595,>17.595,99.990,0.011,0.067,g
2459739.72307,2022-06-09.2203369,bE,1.46,16.865,>16.865,99.990,0.099,0.130,g
2459739.72436,2022-06-09.2216253,bE,1.42,16.878,>16.878,99.990,0.020,0.129,g
2459739.72566,2022-06-09.2229237,bE,1.45,16.805,>16.805,99.990,-0.046,0.138,g
2459740.53095,2022-06-10.0281812,bn,1.58,17.106,>17.106,99.990,0.241,0.104,g
2459740.53222,2022-06-10.0294406,bn,1.57,17.060,>17.060,99.990,-0.090,0.109,g
2459740.53346,2022-06-10.0306826,bn,1.57,17.269,>17.269,99.990,-0.118,0.090,g
2459740.72619,2022-06-10.2234142,bi,1.39,16.126,>16.126,99.990,0.167,0.257,g
2459740.72745,2022-06-10.2246673,bi,1.40,16.324,>16.324,99.990,0.099,0.215,g
2459740.72869,2022-06-10.2259111,bi,1.37,15.954,>15.954,99.990,0.079,0.302,g
2459740.76557,2022-06-10.2627818,bE,1.51,16.728,>16.728,99.990,0.097,0.148,g
2459740.76686,2022-06-10.2640752,bE,1.42,16.661,>16.661,99.990,0.070,0.157,g
2459740.76814,2022-06-10.2653597,bE,1.47,16.700,>16.700,99.990,-0.032,0.152,g
2459741.73047,2022-06-11.2276480,bi,1.73,16.516,>16.516,99.990,0.199,0.180,g
2459741.73171,2022-06-11.2288857,bi,1.76,16.328,>16.328,99.990,0.271,0.214,g
2459741.73297,2022-06-11.2301332,bi,1.71,16.402,>16.402,99.990,0.205,0.200,g
2459741.75562,2022-06-11.2527877,bF,1.44,16.833,>16.833,99.990,0.124,0.134,g
